indx,time,flux,fluxErr
322,2460332.438031852,1.002564898436159,0.0104
323,2460332.438404288,1.007389761222329,0.0104
324,2460332.4387767133,1.0230979016514579,0.0104
325,2460332.4391607754,0.9937841734169717,0.0104
326,2460332.439521626,1.014465359431682,0.0104
327,2460332.439899809,0.9930331763257765,0.0104
328,2460332.440281568,1.0082546837585225,0.0104
329,2460332.4406515565,1.0064039662800799,0.0104
330,2460332.4410297917,0.9858735601468118,0.0104
331,2460332.441408044,1.002650202169734,0.0104
332,2460332.4417887675,0.9858415733693215,0.0104
333,2460332.4421681655,1.0157067463026224,0.0104
334,2460332.442546383,1.0200765931893492,0.0104
335,2460332.442925787,1.0094653736669437,0.0104
336,2460332.4433039585,1.0122583575904867,0.0104
337,2460332.443664589,1.0029213337054792,0.0104
338,2460332.4440451446,1.0166040956763347,0.0104
339,2460332.4444222916,1.0002708482621563,0.0104
340,2460332.444802876,0.9964284809909144,0.0104
341,2460332.445188264,0.9907661995969943,0.0104
342,2460332.4455782175,1.0124282096928325,0.0104
343,2460332.445955382,1.0062540848854313,0.0104
344,2460332.4463384664,0.9993260498810898,0.0104
345,2460332.446716719,0.9949979143752172,0.0104
346,2460332.447091505,1.009711862511583,0.0104
347,2460332.4474593056,1.008610460610097,0.0104
348,2460332.4478270197,0.9969262266953279,0.0104
349,2460332.4481970603,1.0114603692118231,0.0104
350,2460332.448598559,0.9884185086636756,0.0104
351,2460332.4489746005,0.9982465440501681,0.0104
352,2460332.4493470835,1.0066590031632168,0.0104
353,2460332.449724155,1.0001496793590499,0.0104
354,2460332.4500977835,1.0037239912461395,0.0104
355,2460332.4504665453,0.9833407433848496,0.0104
356,2460332.4508425,1.001068465328617,0.0104
357,2460332.4512138367,0.9895576773403504,0.0104
358,2460332.4515849655,0.9937390138663025,0.0104
359,2460332.4519646005,1.0018552298947887,0.0104
360,2460332.452352338,1.00730987852322,0.0104
361,2460332.4527306077,1.0100822317668183,0.0104
362,2460332.4531065393,1.012625248031444,0.0104
363,2460332.453482552,0.9959756383886459,0.0104
364,2460332.453858507,1.008838944158112,0.0104
365,2460332.454230943,1.0159299122518817,0.0104
366,2460332.4546175287,0.9991696644767544,0.0104
367,2460332.4549899017,0.9947886803087788,0.0104
368,2460332.455364647,1.0103241837387968,0.0104
369,2460332.4557406367,1.0003317685264328,0.0104
370,2460332.456123721,1.0098072974545589,0.0104
371,2460332.4564891434,0.9963254093909362,0.0104
372,2460332.456871134,0.9862307612344813,0.0104
373,2460332.457248293,1.0135252429501003,0.0104
374,2460332.4576266203,0.9991671855363725,0.0104
375,2460332.457991065,1.003525873562091,0.0104
376,2460332.4583716723,1.0016010253515018,0.0104
377,2460332.458745226,0.9882562026457429,0.0104
378,2460332.4591233684,0.9988660256236078,0.0104
379,2460332.459487535,1.010158954294117,0.0104
380,2460332.4598623323,1.0109957211552432,0.0104
381,2460332.460239427,0.9963174602971904,0.0104
382,2460332.4606166147,1.0131157412017129,0.0104
383,2460332.4609948266,1.0047248049230508,0.0104
384,2460332.461372014,0.9789319283554313,0.0104
385,2460332.46175261,1.0002130242107292,0.0104
386,2460332.462127396,1.0174628406390607,0.0104
387,2460332.4625104633,1.01379739195035,0.0104
388,2460332.462891186,0.9926647447519619,0.0104
389,2460332.4632624015,0.9899845480832832,0.0104
390,2460332.4636407,0.995690850571447,0.0104
391,2460332.464017836,1.0046497048419358,0.0104
392,2460332.464390185,0.9943110156090604,0.0104
393,2460332.4647707813,0.9930458506448493,0.0104
394,2460332.4651490743,1.0006366405681064,0.0104
395,2460332.4655274013,0.9863678606712472,0.0104
396,2460332.4659033967,1.0046571326868703,0.0104
397,2460332.466279248,1.0101792959960474,0.0104
398,2460332.466654016,0.9866773779499058,0.0104
399,2460332.4670381714,0.998024798264261,0.0104
400,2460332.467419913,1.004369672407441,0.0104
401,2460332.467795718,0.9873033665115941,0.0104
402,2460332.4681836,1.0006281954368803,0.0104
403,2460332.4685630556,1.012841127062776,0.0104
404,2460332.468927517,1.0075353717454456,0.0104
405,2460332.4692906076,0.9864488357752076,0.0104
406,2460332.4696722743,1.002327280142479,0.0104
407,2460332.4700552663,1.0067050280656276,0.0104
408,2460332.470414861,1.0079670849396918,0.0104
409,2460332.4707885766,0.9901075182215419,0.0104
410,2460332.4711619676,1.003294071695896,0.0104
411,2460332.471540249,0.9983216491839483,0.0104
412,2460332.4719187617,0.9892253328006664,0.0104
413,2460332.4722935013,0.9926737454179735,0.0104
414,2460332.4726752546,1.006876017313437,0.0104
415,2460332.4730546647,1.0082205647352076,0.0104
416,2460332.4734412734,1.002389624918988,0.0104
417,2460332.4738183566,0.996754731024041,0.0104
418,2460332.474194271,1.0085912312451675,0.0104
419,2460332.4745703936,1.0094326201666388,0.0104
420,2460332.4749451675,1.0012761520287365,0.0104
421,2460332.4753259434,1.003324211768258,0.0104
422,2460332.4757019216,0.9980243289756215,0.0104
423,2460332.4760801736,0.9910148169227573,0.0104
424,2460332.4764598436,1.0087776281917002,0.0104
425,2460332.4768394213,1.0108165148912227,0.0104
426,2460332.477217824,0.9960141013699308,0.0104
427,2460332.4775773613,1.004090016857477,0.0104
428,2460332.4779534433,1.0035495505467646,0.0104
429,2460332.478311684,1.0002615085731026,0.0104
430,2460332.4786887094,1.0094581264198632,0.0104
431,2460332.4790646583,1.0107198841651788,0.0104
432,2460332.479431406,1.001860288997196,0.0104
433,2460332.4797933158,0.9863256039247988,0.0104
434,2460332.4801704916,1.0170253327974024,0.0104
435,2460332.480549908,1.0070508803591394,0.0104
436,2460332.480927066,1.0044051179915685,0.0104
437,2460332.4813054167,0.9922815222551478,0.0104
438,2460332.481674167,1.009331563596299,0.0104
439,2460332.482039641,1.0262969041937748,0.0104
440,2460332.4824156715,1.01241439742301,0.0104
441,2460332.482795255,1.002293265667502,0.0104
442,2460332.483168866,0.9999584125955351,0.0104
443,2460332.4835424656,1.0085637598975308,0.0104
444,2460332.483918403,1.0033670186736363,0.0104
445,2460332.484286279,1.0005614799147362,0.0104
446,2460332.484641175,0.9947379505340486,0.0104
447,2460332.4850301505,0.9992690782927285,0.0104
448,2460332.4854168342,1.0136862903485278,0.0104
449,2460332.485798241,1.0190296002793553,0.0104
450,2460332.4861860126,0.9880605081869197,0.0104
451,2460332.48656423,0.9981273792738895,0.0104
452,2460332.4869424305,1.0052524288896139,0.0104
453,2460332.4873206886,1.0231443079609133,0.0104
454,2460332.4876860073,1.0079508149943464,0.0104
455,2460332.488065399,0.9934606991485259,0.0104
456,2460332.4884493984,0.9893968905521797,0.0104
457,2460332.488835862,1.0125594873064252,0.0104
458,2460332.4892141954,1.0078568055739987,0.0104
459,2460332.489599861,0.9899986841765486,0.0104
460,2460332.48998147,0.9860186704854008,0.0104
461,2460332.490369057,1.0256974761329787,0.0104
462,2460332.4907500003,1.0108640603209393,0.0104
463,2460332.4911307003,0.9946158322365468,0.0104
464,2460332.4915112387,0.9912415591505732,0.0104
465,2460332.4918859606,1.0037203296443344,0.0104
466,2460332.4922561925,1.0026119209275968,0.0104
467,2460332.4926679917,1.003409092805337,0.0104
468,2460332.4930556715,0.9913548879677888,0.0104
469,2460332.493433096,1.0125720191186975,0.0104
470,2460332.4938441957,1.0000327105810571,0.0104
471,2460332.4942260706,0.9932391285623919,0.0104
472,2460332.4946229453,1.0044453988463435,0.0104
473,2460332.49503908,1.0014009901388794,0.0104
474,2460332.4954296993,0.9915925965313247,0.0104
475,2460332.495823235,0.9979577383662114,0.0104
476,2460332.4962178296,1.0062017684418763,0.0104
477,2460332.496601892,1.0128272798860103,0.0104
478,2460332.496977743,1.0006627720539605,0.0104
479,2460332.4973511808,0.9896375777987229,0.0104
480,2460332.4977084547,0.9969807690613192,0.0104
481,2460332.4980946123,0.9824670966096669,0.0104
482,2460332.4984721355,0.9908700985507991,0.0104
483,2460332.4988514585,0.9897900867489307,0.0104
484,2460332.4992341953,1.0121342570841663,0.0104
485,2460332.499594954,1.0058904593771192,0.0104
486,2460332.4999519964,0.9913671470302295,0.0104
487,2460332.500334954,1.0008628669886483,0.0104
488,2460332.5006930674,0.984178594729868,0.0104
489,2460332.501079601,1.0119718210169875,0.0104
490,2460332.50143441,1.0143018253373914,0.0104
491,2460332.50180919,0.9826652837643752,0.0104
492,2460332.5021816203,1.0067801885963328,0.0104
493,2460332.502551765,0.9879010991501863,0.0104
494,2460332.5029375753,0.9860830251974552,0.0104
495,2460332.5033270023,0.9983575203595288,0.0104
496,2460332.5037029455,0.9847396426959154,0.0104
497,2460332.5040880786,1.0066423712143542,0.0104
498,2460332.504480417,1.001035156255125,0.0104
499,2460332.504871551,1.0046541857440725,0.0104
500,2460332.505262934,1.0094708600375562,0.0104
501,2460332.505658281,1.0146087884396362,0.0104
502,2460332.5060412674,0.9897372784922827,0.0104
503,2460332.506441765,0.9985739875817274,0.0104
504,2460332.5068446007,0.9960309268573725,0.0104
505,2460332.507235804,1.0023582206558745,0.0104
506,2460332.5076071066,1.0025071408884036,0.0104
507,2460332.507979589,0.9742192753142416,0.0104
508,2460332.508354329,0.9960810493742026,0.0104
509,2460332.5087252143,1.000427664664705,0.0104
510,2460332.5090921065,1.005757329402085,0.0104
511,2460332.509468137,0.9781221124151589,0.0104
512,2460332.5098263253,0.9910746817162894,0.0104
513,2460332.5102044907,0.9887663710893767,0.0104
514,2460332.510585266,0.9921571621849072,0.0104
515,2460332.5109542767,0.9886438908177871,0.0104
516,2460332.511334873,0.9980934333010509,0.0104
517,2460332.5117166205,0.994541579411453,0.0104
518,2460332.5120951505,1.0057453615550047,0.0104
519,2460332.512489456,1.0001147612373902,0.0104
520,2460332.512866991,1.0040582018971187,0.0104
521,2460332.5132408915,0.9955714668485002,0.0104
522,2460332.513619294,0.9916340100774816,0.0104
523,2460332.513999207,0.9957041329388483,0.0104
524,2460332.5143656884,1.0029681756619275,0.0104
525,2460332.51474673,1.0066386356195784,0.0104
526,2460332.5151234837,1.0114031344146024,0.0104
527,2460332.515500903,0.9867149055924669,0.0104
528,2460332.515882315,0.9979527009475143,0.0104
529,2460332.5162474248,1.0061864624312633,0.0104
530,2460332.5166331716,1.0103275591566419,0.0104
531,2460332.5169960707,0.9879934659247925,0.0104
532,2460332.517361545,0.9856288682378433,0.0104
533,2460332.5177480094,0.9996309432723237,0.0104
534,2460332.518124068,1.0042772140808915,0.0104
535,2460332.5185224707,1.0042820937622685,0.0104
536,2460332.518896169,0.9988238352944426,0.0104
537,2460332.519284948,0.9956673460739387,0.0104
538,2460332.5196644445,1.0055761511761114,0.0104
539,2460332.5200425694,1.0068132476281284,0.0104
540,2460332.520418281,0.998281590616934,0.0104
541,2460332.520807199,0.9928653106765274,0.0104
542,2460332.5211901274,0.9882023214087079,0.0104
543,2460332.521567135,1.0042224717459456,0.0104
544,2460332.5219628876,0.9956904921609847,0.0104
545,2460332.5223459722,1.0063791704198743,0.0104
546,2460332.522724167,0.991098056078461,0.0104
547,2460332.523106331,1.010081679274985,0.0104
548,2460332.523482876,1.00396708430838,0.0104
549,2460332.5238606483,0.978343300296244,0.0104
550,2460332.5242322916,1.021418481671655,0.0104
551,2460332.5246117767,0.9898760634699658,0.0104
552,2460332.525003044,0.989193169728258,0.0104
553,2460332.5253848666,1.0018027042688518,0.0104
554,2460332.525764288,0.9806456942974121,0.0104
555,2460332.5261368807,0.9848361728628734,0.0104
556,2460332.52650581,1.0232780165009538,0.0104
557,2460332.5268782526,0.9918058026143418,0.0104
558,2460332.5272577084,1.0056346818728936,0.0104
559,2460332.5276443404,1.014032210699879,0.0104
560,2460332.5280039175,1.0010265245090293,0.0104
561,2460332.528377813,1.006763612919409,0.0104
562,2460332.5287616435,1.0068079561777163,0.0104
563,2460332.5291480324,1.000229142681399,0.0104
564,2460332.5295122224,0.9803732162780838,0.0104
565,2460332.529882292,0.9926666723070261,0.0104
566,2460332.530250104,0.9918715134180766,0.0104
567,2460332.5306401676,0.9965035712362216,0.0104
568,2460332.531014942,1.0181270921866834,0.0104
569,2460332.5314037735,1.0056570505381723,0.0104
570,2460332.531776267,0.9997827212366468,0.0104
571,2460332.5321398266,1.0037944464428612,0.0104
