time flux flerr cadence
1821.24559554411098 1.03094975264033 0.0022 1800
1821.26646938966587 1.02834462001233 0.0022 1800
1821.28728220146149 1.02716447981696 0.0022 1800
1821.30809501279145 1.02753030444643 0.0022 1800
1821.32896885881200 1.02973350017690 0.0022 1800
1821.34978166967630 1.02367895660423 0.0022 1800
1821.37059448147193 1.02671802930426 0.0022 1800
1821.39146832749248 1.02553635642738 0.0022 1800
1821.41228113835678 1.02402280657172 0.0022 1800
1821.43309394968674 1.02264955388480 0.0022 1800
1821.45396779570729 1.02129218070158 0.0022 1800
1821.47478060703725 1.01737886834637 0.0022 1800
1821.49559341790155 1.02009694930698 0.0022 1800
1821.51646726392210 1.02178401670078 0.0022 1800
1821.53728007525206 1.01805739541317 0.0022 1800
1821.55809288611636 1.01978087237324 0.0022 1800
1821.57896673213691 1.01893869148324 0.0022 1800
1821.59977954346687 1.01579145566023 0.0022 1800
1821.62059235479683 1.01569567026961 0.0022 1800
1821.64146620035172 1.01515237694667 0.0022 1800
1821.66227901168168 1.01510047476788 0.0022 1800
1821.68309182301164 1.01559923669193 0.0022 1800
1821.70396566903219 1.01350422203390 0.0022 1800
1821.72477847943082 1.01012734714853 0.0022 1800
1821.74559129076079 1.00607467473318 0.0022 1800
1821.76646513678133 1.00515681736889 0.0022 1800
1821.78727794764563 1.00549300491469 0.0022 1800
1821.80809075944126 1.00683884446076 0.0022 1800
1821.82896460499614 1.00388776125919 0.0022 1800
1821.84977741586044 1.00215604259038 0.0022 1800
1821.87059022719041 1.00400172317575 0.0022 1800
1821.89146407227963 1.00518264843238 0.0022 1800
1821.91227688360959 1.00475699896381 0.0022 1800
1821.93308969493955 1.00693263632261 0.0022 1800
1821.95396354049444 1.00799452085609 0.0022 1800
1821.97477635182440 1.00681878037503 0.0022 1800
1821.99558916268870 1.00787137155273 0.0022 1800
1822.01646300824359 1.01075238185172 0.0022 1800
1822.03727581957355 1.00484996054886 0.0022 1800
1822.05808863043785 1.00775570137084 0.0022 1800
1822.07896247645840 1.00530644234341 0.0022 1800
1822.09977528732270 1.00564748170444 0.0022 1800
1822.12058809818700 1.00738261540950 0.0022 1800
1822.14146194420755 1.00193760189792 0.0022 1800
1822.16227475507185 1.00471858288877 0.0022 1800
1822.18308756593615 1.00336094381982 0.0022 1800
1822.20396141149104 1.00439855858852 0.0022 1800
1822.22477422282100 1.00503932584056 0.0022 1800
1822.24558703368530 1.00559808879934 0.0022 1800
1822.26646087924019 1.00400972434919 0.0022 1800
1822.28727369010448 1.00319273143161 0.0022 1800
1822.30808650143445 1.00133604436204 0.0022 1800
1822.32896034698933 1.00204472654805 0.0022 1800
1822.34977315785363 0.99925911208838 0.0022 1800
1822.37058597663417 1.00253054429167 0.0022 1800
1822.39145982218906 0.99961464394116 0.0022 1800
1822.41227263305336 1.00057409738579 0.0022 1800
1822.43308544391766 0.99892204452176 0.0022 1800
1822.45395928947255 0.99971908172261 0.0022 1800
1822.47477210033685 1.00007457467956 0.0022 1800
1822.49558491120115 0.99850880154702 0.0022 1800
1822.51645875722170 1.00000000000000 0.0022 1800
1822.53727156762034 1.00143100039765 0.0022 1800
1822.55808437895030 0.99778164221676 0.0022 1800
1822.57895822403952 0.99749994159625 0.0022 1800
1822.59977103536949 0.99470214663227 0.0022 1800
1822.62058384623379 0.99894940189046 0.0022 1800
1822.64145769132301 0.99851355645779 0.0022 1800
1822.66227050265297 0.99678509555167 0.0022 1800
1822.68308331351727 0.99743642344805 0.0022 1800
1822.70395715860650 0.99673482468021 0.0022 1800
1822.72476996947080 0.99797586725511 0.0022 1800
1822.74558278080076 0.99856975642160 0.0022 1800
1822.76645662635565 0.99609007229395 0.0022 1800
1822.78726943721995 0.99923270227029 0.0022 1800
1822.80808224808425 0.99755960394272 0.0022 1800
1822.82895609363914 0.99414965759372 0.0022 1800
1822.84976890450343 1.00015810132392 0.0022 1800
1822.87058171536773 0.99720372908328 0.0022 1800
1822.89145556045696 0.99769336566477 0.0022 1800
1822.91226837178692 0.99867813729823 0.0022 1800
1822.93308118265122 0.99781990997602 0.0022 1800
1822.95395502774045 0.99743870734650 0.0022 1800
1822.97476783860475 1.00042578429673 0.0022 1800
1822.99558064993471 0.99758327019591 0.0022 1800
1823.01645449502394 0.99820392210816 0.0022 1800
1823.03726730588824 0.99622272050337 0.0022 1800
1823.05808011675254 1.00234723356684 0.0022 1800
1823.07895396184176 0.99825089068148 0.0022 1800
1823.09976677317172 0.99787485775667 0.0022 1800
1823.12057958403602 0.99590349405241 0.0022 1800
1823.14145342959091 0.99877266252180 0.0022 1800
1823.16226623998955 0.99655917528462 0.0022 1800
1823.18307905131951 1.00004754795271 0.0022 1800
1823.20395289687440 0.99868239441458 0.0022 1800
1823.22476570727304 0.99987110384491 0.0022 1800
1823.24557851813734 0.99893000257584 0.0022 1800
1823.26645236369222 1.00069686438857 0.0022 1800
1823.28726517455652 0.99670846067416 0.0022 1800
1823.30807798542082 0.99812370559979 0.0022 1800
1823.32895183051005 0.99713514645571 0.0022 1800
1823.34976464137435 0.99699769849970 0.0022 1800
1823.37057745270431 1.00061303539007 0.0022 1800
1823.39145129779354 0.99860790723508 0.0022 1800
1823.41226410865784 1.00132548223396 0.0022 1800
1823.43307691952214 0.99851713165764 0.0022 1800
1823.45395076461136 0.99893368581245 0.0022 1800
1823.47476357594132 0.99969418586229 0.0022 1800
1823.49557638633996 1.00034327666049 0.0022 1800
1823.51645023189485 0.99943171363233 0.0022 1800
1823.53726304275915 0.99950063157637 0.0022 1800
1823.55807585362345 0.99774293745778 0.0022 1800
1823.57894969871268 0.99597070145342 0.0022 1800
1823.59976250957698 0.99915205624174 0.0022 1800
1823.62057532090694 0.99757699290145 0.0022 1800
1823.64144916599616 0.99981010076384 0.0022 1800
1823.66226197686046 0.99967297382480 0.0022 1800
1823.68307478772476 1.00076071366499 0.0022 1800
1823.70394863281399 0.99832650879358 0.0022 1800
1823.72476144414395 1.00159910117613 0.0022 1800
1823.74557425500825 1.00153210314207 0.0022 1800
1823.76644809963182 0.99970615961086 0.0022 1800
1823.78726091096178 0.99928081314985 0.0022 1800
1823.80807372182608 1.00048028401016 0.0022 1800
1823.82894756738096 0.99825864493866 0.0022 1800
1823.84976037777960 1.00074569951697 0.0022 1800
1823.87057318910956 1.00080763306893 0.0022 1800
1823.89144703373313 1.00287420732408 0.0022 1800
1823.91225984506309 1.00362050705207 0.0022 1800
1823.93307265592739 1.00011496950896 0.0022 1800
1823.95394650101662 0.99811035522534 0.0022 1800
1823.97475931188092 1.00271380413448 0.0022 1800
1823.99557212321088 1.00101049315156 0.0022 1800
1824.01644596830010 1.00127180818770 0.0022 1800
1824.03725877916440 1.00175461545278 0.0022 1800
1824.05807159002870 1.00025803026502 0.0022 1800
1824.07894543511793 1.00223964020875 0.0022 1800
1824.09975824598223 1.00192068682297 0.0022 1800
1824.12057105731219 1.00062913947820 0.0022 1800
1824.14144490240142 1.00353987771820 0.0022 1800
1824.16225771326572 0.99963860482221 0.0022 1800
1824.18307052413002 1.00275102131844 0.0022 1800
1824.20394436968490 1.00298775999450 0.0022 1800
1824.22475718008354 1.00018688972396 0.0022 1800
1824.24556999141350 1.00032787343389 0.0022 1800
1824.26644383650273 1.00205043156342 0.0022 1800
1824.28725664736703 1.00464563910980 0.0022 1800
1824.30806945869699 1.00079713829707 0.0022 1800
1824.32894330378622 1.00407618502094 0.0022 1800
1824.34975611465052 1.00232589173524 0.0022 1800
1824.37056892598048 1.00179789202386 0.0022 1800
1824.39144277106971 1.00118754975294 0.0022 1800
1824.41225558193401 1.00070558372973 0.0022 1800
1824.43306839279830 1.00418293583972 0.0022 1800
1824.45394223788753 0.99871806741150 0.0022 1800
1824.47475504875183 0.99917304387895 0.0022 1800
1824.49556786008179 1.00177744021073 0.0022 1800
1824.51644170517102 1.00320057457879 0.0022 1800
1824.53725451603532 1.00152159013392 0.0022 1800
1824.55806732736528 1.00127127357639 0.0022 1800
1824.57894117245451 1.00261377979789 0.0022 1800
1824.59975398378447 1.00197945363651 0.0022 1800
1824.62056679511443 1.00395316831475 0.0022 1800
1824.64144063973799 1.00382479609924 0.0022 1800
1824.66225345106795 1.00380009295318 0.0022 1800
1824.68306626239792 1.00215517379516 0.0022 1800
1824.70394010748714 1.00448135974962 0.0022 1800
1824.72475291835144 1.00392267470992 0.0022 1800
1824.74556572921574 1.00408533729313 0.0022 1800
1824.76643957477063 1.00548075152787 0.0022 1800
1824.78725238563493 1.00332205874731 0.0022 1800
1824.80806519696489 1.00453912345089 0.0022 1800
1824.82893904251978 1.00523253993588 0.0022 1800
1824.84975185338408 1.00693780292375 0.0022 1800
1824.87056466424838 1.00364108124158 0.0022 1800
1824.89143850980327 1.00319978231572 0.0022 1800
1824.91225132113323 1.00407177923560 0.0022 1800
1824.93306413199753 1.00459753862520 0.0022 1800
1824.95393797755241 1.00472759882131 0.0022 1800
1824.97475078841671 1.00586832011880 0.0022 1800
1824.99556359974667 1.00840685675000 0.0022 1800
1825.01643744530156 1.00535887003648 0.0022 1800
1825.03725025616586 1.00433534732415 0.0022 1800
1825.05806306749582 1.00759574715933 0.0022 1800
1825.07893691305071 1.00557767682761 0.0022 1800
1825.09974972438067 1.00669923521146 0.0022 1800
1825.12056253524497 1.00824601992895 0.0022 1800
1825.14143638079986 1.00822903878225 0.0022 1800
1825.16224919212982 1.00826421570712 0.0022 1800
1825.18306200345978 1.00673194171120 0.0022 1800
1825.20393584854901 1.00721515702484 0.0022 1800
1825.22474865987897 1.00563144982201 0.0022 1800
1825.24556147120893 1.00948489951186 0.0022 1800
1825.26643531676382 1.00737026436902 0.0022 1800
1825.28724812809378 1.00450070478595 0.0022 1800
1825.30806093895808 1.00756472247870 0.0022 1800
1825.32893478497863 1.00831607509281 0.0022 1800
1825.34974759584293 1.00856944962390 0.0022 1800
1825.37056040763855 1.00943980712930 0.0022 1800
1825.39143425272778 1.00719117265354 0.0022 1800
1825.41224706405774 1.00637873974953 0.0022 1800
1825.43305987585336 1.00772245000871 0.0022 1800
1825.45393372094259 1.00598683707117 0.0022 1800
1825.47474653227255 1.00704207250110 0.0022 1800
1825.49555934406817 1.00919259982718 0.0022 1800
1825.51643318962306 1.00744248004493 0.0022 1800
1825.53724600095302 1.00937228987051 0.0022 1800
1825.55805881228298 1.00805879964411 0.0022 1800
1825.57893265783787 1.01149606299672 0.0022 1800
1825.59974546963349 1.00843604217731 0.0022 1800
1825.62055828096345 1.00807048913858 0.0022 1800
1825.64143212651834 1.00929709793142 0.0022 1800
1825.66224493784830 1.01060079664156 0.0022 1800
1825.68305774964392 1.00984103271492 0.0022 1800
1825.70393159519881 1.00931250039477 0.0022 1800
1825.72474440652877 1.01255751769154 0.0022 1800
1825.74555721832439 1.00980844642757 0.0022 1800
1825.76643106387928 1.01048563423338 0.0022 1800
1825.78724387567490 1.01068190230278 0.0022 1800
1825.80805668747053 1.00931251132229 0.0022 1800
1825.82893053302541 1.01038773142543 0.0022 1800
1825.84974334435537 1.01200059264906 0.0022 1800
1825.87055615661666 1.01252715246488 0.0022 1800
1825.89143000217155 1.01405109471699 0.0022 1800
1825.91224281396717 1.00926586897213 0.0022 1800
1825.93305562576279 1.01348509908660 0.0022 1800
1825.95392947178334 1.01001137352737 0.0022 1800
1825.97474228357896 1.01329333220634 0.0022 1800
1825.99555509490892 1.01212315633283 0.0022 1800
1826.01642894092947 1.01251716517286 0.0022 1800
1826.03724175272509 1.01345037968786 0.0022 1800
1826.05805456452072 1.01279050401041 0.0022 1800
1826.07892841054127 1.01027339694699 0.0022 1800
1826.09974122233689 1.01504701445294 0.0022 1800
1826.12055403459817 1.01444928411488 0.0022 1800
1826.16224069241434 1.01534743646938 0.0022 1800
1826.18305350420997 1.01235370974927 0.0022 1800
1826.20392735023052 1.01511742464002 0.0022 1800
1826.22474016249180 1.01486029967082 0.0022 1800
1826.24555297475308 1.01672769609935 0.0022 1800
1826.26642682077363 1.01381382349352 0.0022 1800
1826.28723963303491 1.01598773694696 0.0022 1800
1826.30805244529620 1.01518524951446 0.0022 1800
1826.32892629131675 1.01772622866267 0.0022 1800
1826.34973910357803 1.01655032864376 0.0022 1800
1826.37055191583931 1.01659637644503 0.0022 1800
1826.39142576185986 1.01545354241151 0.0022 1800
1826.41223857412115 1.01510834973065 0.0022 1800
1826.43305138638243 1.02103106649631 0.0022 1800
1826.45386419864371 1.01997781802018 0.0022 1800
1826.47467701090500 1.01815321432484 0.0022 1800
1826.49555085739121 1.01859550677569 0.0022 1800
1826.51636367011815 1.01896644138998 0.0022 1800
1826.53717648237944 1.01810537417647 0.0022 1800
1826.55805032886565 1.01827354821223 0.0022 1800
1826.57886314159259 1.01839259570790 0.0022 1800
1826.59967595431954 1.01756088062844 0.0022 1800
1826.62054980080575 1.02060869573272 0.0022 1800
1826.64136261353269 1.01879178247729 0.0022 1800
1826.66217542625964 1.01611819782204 0.0022 1800
1826.68304927274585 1.02025306705168 0.0022 1800
1826.70386208593845 1.02170288183081 0.0022 1800
1826.72467489866540 1.01879803332265 0.0022 1800
1826.74554874515161 1.02077049951910 0.0022 1800
1826.76636155787855 1.01751318963131 0.0022 1800
1826.78717437107116 1.01922954436233 0.0022 1800
1826.80804821802303 1.02202072754620 0.0022 1800
1826.82886103121564 1.01812274563159 0.0022 1800
1826.84967384394258 1.02078381169730 0.0022 1800
1826.87054769136012 1.02324377648134 0.0022 1800
1826.89136050408706 1.02041459677552 0.0022 1800
1826.91217331727967 1.01760879991283 0.0022 1800
1826.93304716469720 1.01982150318965 0.0022 1800
1826.95385997788981 1.02014704740972 0.0022 1800
1826.97467279108241 1.01998006104330 0.0022 1800
1826.99554663849995 1.01865374597815 0.0022 1800
1827.01635945169255 1.02125414720425 0.0022 1800
1827.03717226535082 1.02303406168625 0.0022 1800
1827.05804611276835 1.02287072176631 0.0022 1800
1827.07885892689228 1.02203591812488 0.0022 1800
1827.09967174008489 1.02294675513247 0.0022 1800
1827.12054558796808 1.02238050288594 0.0022 1800
1827.14135840162635 1.02306743689741 0.0022 1800
1827.16217121575028 1.02397998248720 0.0022 1800
1827.18304506316781 1.02263997791469 0.0022 1800
1827.20385787729174 1.02194204672296 0.0022 1800
1827.22467069141567 1.02300119074485 0.0022 1800
1827.24554453929886 1.02322780014387 0.0022 1800
1827.26635735388845 1.02207973659288 0.0022 1800
1827.28717016801238 1.02155660009234 0.0022 1800
1827.30804401636124 1.02118576907044 0.0022 1800
1827.32885683095083 1.02157156591646 0.0022 1800
1827.34966964507475 1.02376894552207 0.0022 1800
1827.37054349342361 1.02147382349661 0.0022 1800
1827.39135630847886 1.02269103715355 0.0022 1800
1827.41216912306845 1.02587307369708 0.0022 1800
1827.43304297141731 1.02491804239538 0.0022 1800
1827.45385578647256 1.03836816869960 0.0022 1800
1827.47466860199347 1.03264758608560 0.0022 1800
1827.49554245080799 1.02965633229043 0.0022 1800
1827.51635526632890 1.03029167391770 0.0022 1800
1827.53716808184981 1.02940945057536 0.0022 1800
1827.55804193066433 1.02627238097778 0.0022 1800
1827.57885474665090 1.02490941399945 0.0022 1800
1827.59966756217182 1.03025056828306 0.0022 1800
1827.62054141145200 1.02796233038026 0.0022 1800
1827.64135422743857 1.02817814660124 0.0022 1800
1827.66216704389080 1.02969858167819 0.0022 1800
1827.68304089363664 1.02785503322729 0.0022 1800
1827.70385371055454 1.02659464505681 0.0022 1800
1827.72466652700678 1.02778742584261 0.0022 1800
1827.74554037721828 1.02548437449816 0.0022 1800
1827.76635319413617 1.02470416580980 0.0022 1800
