indx,time,flux,fluxErr
61,2460288.45255,0.9933101688533582,0.001061
62,2460288.454666,0.9938281944956275,0.001063
63,2460288.456767,0.9941512104849191,0.001061
64,2460288.458879,0.9964843259741357,0.00106
65,2460288.460989,0.9962163127074791,0.001059
66,2460288.463085,0.9946522352856467,0.001058
67,2460288.465193,0.9933151691008705,0.001057
68,2460288.467298,0.9948432447406147,0.00106
69,2460288.469409,0.9947122382557937,0.001061
70,2460288.471521,0.9948602455821564,0.00106
71,2460288.473628,0.993911198604331,0.001058
72,2460288.475737,0.9925521313305009,0.001054
73,2460288.477847,0.9923931234596113,0.001052
74,2460288.47995,0.9924451260337387,0.001049
75,2460288.482057,0.9936061835060837,0.001051
76,2460288.484169,0.9925051290038858,0.00105
77,2460288.486274,0.9922751176183222,0.00105
78,2460288.488372,0.9934261745956424,0.001052
79,2460288.490481,0.9929101490523782,0.001055
80,2460288.49258,0.9931181593488878,0.001057
81,2460288.494688,0.9923161196479227,0.001056
82,2460288.496798,0.9941862122175048,0.001056
83,2460288.498908,0.9932001634080887,0.001055
84,2460288.501009,0.9942672162272034,0.001057
85,2460288.503111,0.995119258403291,0.001059
86,2460288.505216,0.9954532749371093,0.001059
87,2460288.507327,0.9960153027574865,0.00106
88,2460288.509439,0.9958102926094842,0.001064
89,2460288.511546,0.9955212783032761,0.00106
90,2460288.513657,0.9974123719124097,0.001062
91,2460288.515745,0.9960483043910674,0.001061
92,2460288.51786,0.9950612555321489,0.001053
93,2460288.519964,0.9954952770162124,0.001053
94,2460288.522072,0.9960823060741506,0.001056
95,2460288.524185,0.9972313629524662,0.001056
96,2460288.526294,0.9935191791993704,0.001054
97,2460288.528398,0.9950472548391146,0.001053
98,2460288.530507,0.993265166625748,0.001051
99,2460288.532614,0.9960843061731556,0.001052
100,2460288.534721,0.994917248403796,0.001056
101,2460288.536829,0.9970733551310791,0.001057
102,2460288.538927,0.9955432793923299,0.001058
103,2460288.541039,0.9972133620614221,0.001061
104,2460288.543146,0.9965333283997558,0.00106
105,2460288.54525,0.9967183375577092,0.001061
106,2460288.547362,0.997628382604939,0.001061
107,2460288.549471,0.9972643645860471,0.00106
108,2460288.551587,1.0003565176476237,0.001061
109,2460288.553696,1.0001825090341971,0.001064
110,2460288.555802,0.9996674835404353,0.001061
111,2460288.557983,0.9992474627494061,0.001062
112,2460288.560088,1.000146507252109,0.001061
113,2460288.562194,0.9991444576506537,0.001062
114,2460288.564297,0.9994924748775065,0.001064
115,2460288.566402,1.0015955789811597,0.001065
116,2460288.568512,0.9997724887381926,0.001066
117,2460288.570627,1.0013135650214686,0.001068
118,2460288.572729,0.9997474875006312,0.001066
119,2460288.57484,0.9990474528489162,0.001064
120,2460288.576949,0.998785439879274,0.001067
121,2460288.579064,1.0019465963565197,0.001072
122,2460288.581179,1.00148557353589,0.001074
123,2460288.583275,1.0015895786841449,0.001073
124,2460288.58539,1.0009825486361577,0.001075
125,2460288.587501,0.999853492747891,0.001074
126,2460288.589612,1.0004075201722487,0.001075
127,2460288.591786,1.0014305708132554,0.001071
